fid,LH,fid_2,id,left,top,right,bottom,geom_wkt
"1",1,902,902,507969.661798266461119,1413966.728244151687250,509874.917686592263635,1412316.728244151687250,"MultiPolygon (((121.0748046 12.77795393, 121.07919362 12.78541046, 121.08796771 12.78540793, 121.09235227 12.77794887, 121.08796299 12.77049256, 121.07918941 12.77049509, 121.0748046 12.77795393)))"
"1",1,904,904,507969.661798266461119,1410666.728244151687250,509874.917686592263635,1409016.728244151687250,"MultiPolygon (((121.07479671 12.74812315, 121.07918522 12.7555797, 121.08795828 12.75557718, 121.09234233 12.74811811, 121.08795357 12.74066178, 121.07918102 12.7406643, 121.07479671 12.74812315)))"
"1",1,905,905,507969.661798266461119,1409016.728244151687250,509874.917686592263635,1407366.728244151687250,"MultiPolygon (((121.07479278 12.73320774, 121.07918102 12.7406643, 121.08795357 12.74066178, 121.09233737 12.73320271, 121.08794887 12.72574636, 121.07917683 12.72574888, 121.07479278 12.73320774)))"
"1",1,906,906,507969.661798266461119,1407366.728244151687250,509874.917686592263635,1405716.728244151687250,"MultiPolygon (((121.07478885 12.71829231, 121.07917683 12.72574888, 121.08794887 12.72574636, 121.09233241 12.71828728, 121.08794418 12.71083093, 121.07917265 12.71083345, 121.07478885 12.71829231)))"
"1",1,907,907,507969.661798266461119,1405716.728244151687250,509874.917686592263635,1404066.728244151687250,"MultiPolygon (((121.07478493 12.70337687, 121.07917265 12.71083345, 121.08794418 12.71083093, 121.09232747 12.70337184, 121.08793949 12.69591548, 121.07916848 12.69591799, 121.07478493 12.70337687)))"
"1",1,908,908,507969.661798266461119,1404066.728244151687250,509874.917686592263635,1402416.728244151687250,"MultiPolygon (((121.07478101 12.68846141, 121.07916848 12.69591799, 121.08793949 12.69591548, 121.09232253 12.68845639, 121.08793481 12.68100002, 121.07916431 12.68100252, 121.07478101 12.68846141)))"
"1",1,919,919,509398.603714510798454,1444491.728244151687250,511303.859602836600970,1442841.728244151687250,"MultiPolygon (((121.08805377 13.05388162, 121.09244806 13.06133774, 121.10123179 13.0613347, 121.1056207 13.05387555, 121.10122616 13.04641965, 121.09244295 13.04642269, 121.08805377 13.05388162)))"
"1",1,920,920,509398.603714510798454,1442841.728244151687250,511303.859602836600970,1441191.728244151920080,"MultiPolygon (((121.08804894 13.03896656, 121.09244295 13.04642269, 121.10122616 13.04641965, 121.10561481 13.03896049, 121.10122053 13.03150459, 121.09243786 13.03150762, 121.08804894 13.03896656)))"
"1",1,921,921,509398.603714510798454,1441191.728244151920080,511303.859602836600970,1439541.728244151687250,"MultiPolygon (((121.08804411 13.02405148, 121.09243786 13.03150762, 121.10122053 13.03150459, 121.10560893 13.02404542, 121.10121492 13.01658951, 121.09243277 13.01659253, 121.08804411 13.02405148)))"
"1",1,922,922,509398.603714510798454,1439541.728244151687250,511303.859602836600970,1437891.728244151687250,"MultiPolygon (((121.08803928 13.00913639, 121.09243277 13.01659253, 121.10121492 13.01658951, 121.10560306 13.00913033, 121.10120931 13.00167441, 121.09242769 13.00167743, 121.08803928 13.00913639)))"
"1",1,923,923,509398.603714510798454,1437891.728244151687250,511303.859602836600970,1436241.728244151687250,"MultiPolygon (((121.08803447 12.99422127, 121.09242769 13.00167743, 121.10120931 13.00167441, 121.10559719 12.99421523, 121.10120371 12.98675929, 121.09242261 12.98676231, 121.08803447 12.99422127)))"
"1",1,924,924,509398.603714510798454,1436241.728244151687250,511303.859602836600970,1434591.728244151920080,"MultiPolygon (((121.08802965 12.97930615, 121.09242261 12.98676231, 121.10120371 12.98675929, 121.10559133 12.97930011, 121.10119812 12.97184416, 121.09241754 12.97184718, 121.08802965 12.97930615)))"
"1",1,925,925,509398.603714510798454,1434591.728244151920080,511303.859602836600970,1432941.728244151687250,"MultiPolygon (((121.08802485 12.964391, 121.09241754 12.97184718, 121.10119812 12.97184416, 121.10558548 12.96438497, 121.10119253 12.95692901, 121.09241248 12.95693202, 121.08802485 12.964391)))"
"1",1,926,926,509398.603714510798454,1432941.728244151687250,511303.859602836600970,1431291.728244151687250,"MultiPolygon (((121.08802005 12.94947584, 121.09241248 12.95693202, 121.10119253 12.95692901, 121.10557964 12.94946981, 121.10118696 12.94201385, 121.09240742 12.94201685, 121.08802005 12.94947584)))"
"1",1,927,927,509398.603714510798454,1431291.728244151687250,511303.859602836600970,1429641.728244151687250,"MultiPolygon (((121.08801526 12.93456066, 121.09240742 12.94201685, 121.10118696 12.94201385, 121.10557381 12.93455464, 121.10118139 12.92709866, 121.09240238 12.92710167, 121.08801526 12.93456066)))"
"1",1,928,928,509398.603714510798454,1429641.728244151687250,511303.859602836600970,1427991.728244151920080,"MultiPolygon (((121.08801048 12.91964546, 121.09240238 12.92710167, 121.10118139 12.92709866, 121.10556798 12.91963945, 121.10117582 12.91218346, 121.09239733 12.91218646, 121.08801048 12.91964546)))"
"1",1,929,929,509398.603714510798454,1427991.728244151920080,511303.859602836600970,1426341.728244151687250,"MultiPolygon (((121.0880057 12.90473024, 121.09239733 12.91218646, 121.10117582 12.91218346, 121.10556216 12.90472425, 121.10117027 12.89726825, 121.0923923 12.89727124, 121.0880057 12.90473024)))"
"1",1,930,930,509398.603714510798454,1426341.728244151687250,511303.859602836600970,1424691.728244151687250,"MultiPolygon (((121.08800093 12.88981501, 121.0923923 12.89727124, 121.10117027 12.89726825, 121.10555635 12.88980902, 121.10116472 12.88235301, 121.09238727 12.88235601, 121.08800093 12.88981501)))"
"1",1,931,931,509398.603714510798454,1424691.728244151687250,511303.859602836600970,1423041.728244151687250,"MultiPolygon (((121.08799616 12.87489977, 121.09238727 12.88235601, 121.10116472 12.88235301, 121.10555054 12.87489378, 121.10115918 12.86743776, 121.09238225 12.86744075, 121.08799616 12.87489977)))"
"1",1,932,932,509398.603714510798454,1423041.728244151687250,511303.859602836600970,1421391.728244151920080,"MultiPolygon (((121.08799141 12.8599845, 121.09238225 12.86744075, 121.10115918 12.86743776, 121.10554475 12.85997853, 121.10115365 12.85252249, 121.09237724 12.85252548, 121.08799141 12.8599845)))"
"1",1,933,933,509398.603714510798454,1421391.728244151920080,511303.859602836600970,1419741.728244151687250,"MultiPolygon (((121.08798665 12.84506922, 121.09237724 12.85252548, 121.10115365 12.85252249, 121.10553896 12.84506325, 121.10114812 12.83760721, 121.09237223 12.83761019, 121.08798665 12.84506922)))"
"1",1,936,936,509398.603714510798454,1416441.728244151687250,511303.859602836600970,1414791.728244151920080,"MultiPolygon (((121.08797244 12.80032327, 121.09236223 12.80777957, 121.10113709 12.80777659, 121.10552164 12.80031733, 121.10113159 12.79286126, 121.09235725 12.79286423, 121.08797244 12.80032327)))"
"1",1,937,937,509398.603714510798454,1414791.728244151920080,511303.859602836600970,1413141.728244151687250,"MultiPolygon (((121.08796771 12.78540793, 121.09235725 12.79286423, 121.10113159 12.79286126, 121.10551589 12.78540199, 121.1011261 12.77794591, 121.09235227 12.77794887, 121.08796771 12.78540793)))"
"1",1,939,939,509398.603714510798454,1411491.728244151687250,511303.859602836600970,1409841.728244151687250,"MultiPolygon (((121.08795828 12.75557718, 121.09234729 12.7630335, 121.10112061 12.76303054, 121.1055044 12.75557126, 121.10111513 12.74811515, 121.09234233 12.74811811, 121.08795828 12.75557718)))"
"1",1,941,941,509398.603714510798454,1408191.728244151920080,511303.859602836600970,1406541.728244151687250,"MultiPolygon (((121.08794887 12.72574636, 121.09233737 12.73320271, 121.10110965 12.73319975, 121.10549294 12.72574046, 121.10110419 12.71828433, 121.09233241 12.71828728, 121.08794887 12.72574636)))"
"1",1,942,942,509398.603714510798454,1406541.728244151687250,511303.859602836600970,1404891.728244151687250,"MultiPolygon (((121.08794418 12.71083093, 121.09233241 12.71828728, 121.10110419 12.71828433, 121.10548722 12.71082503, 121.10109873 12.7033689, 121.09232747 12.70337184, 121.08794418 12.71083093)))"
"1",1,943,943,509398.603714510798454,1404891.728244151687250,511303.859602836600970,1403241.728244151687250,"MultiPolygon (((121.08793949 12.69591548, 121.09232747 12.70337184, 121.10109873 12.7033689, 121.10548151 12.69590959, 121.10109328 12.68845345, 121.09232253 12.68845639, 121.08793949 12.69591548)))"
"1",1,953,953,510827.545630755135790,1445316.728244151687250,512732.801519080938306,1443666.728244151687250,"MultiPolygon (((121.10123179 13.0613347, 121.1056266 13.06879058, 121.11441059 13.06878709, 121.11879923 13.06132772, 121.11440416 13.05387206, 121.1056207 13.05387555, 121.10123179 13.0613347)))"
"1",1,954,954,510827.545630755135790,1443666.728244151687250,512732.801519080938306,1442016.728244151687250,"MultiPolygon (((121.10122616 13.04641965, 121.1056207 13.05387555, 121.11440416 13.05387206, 121.11879255 13.04641269, 121.11439775 13.03895701, 121.10561481 13.03896049, 121.10122616 13.04641965)))"
"1",1,955,955,510827.545630755135790,1442016.728244151687250,512732.801519080938306,1440366.728244151687250,"MultiPolygon (((121.10122053 13.03150459, 121.10561481 13.03896049, 121.11439775 13.03895701, 121.11878588 13.03149763, 121.11439134 13.02404195, 121.10560893 13.02404542, 121.10122053 13.03150459)))"
"1",1,956,956,510827.545630755135790,1440366.728244151687250,512732.801519080938306,1438716.728244151687250,"MultiPolygon (((121.10121492 13.01658951, 121.10560893 13.02404542, 121.11439134 13.02404195, 121.11877921 13.01658256, 121.11438494 13.00912686, 121.10560306 13.00913033, 121.10121492 13.01658951)))"
"1",1,957,957,510827.545630755135790,1438716.728244151687250,512732.801519080938306,1437066.728244151687250,"MultiPolygon (((121.10120931 13.00167441, 121.10560306 13.00913033, 121.11438494 13.00912686, 121.11877255 13.00166747, 121.11437855 12.99421176, 121.10559719 12.99421523, 121.10120931 13.00167441)))"
"1",1,958,958,510827.545630755135790,1437066.728244151687250,512732.801519080938306,1435416.728244151687250,"MultiPolygon (((121.10120371 12.98675929, 121.10559719 12.99421523, 121.11437855 12.99421176, 121.11876591 12.98675236, 121.11437217 12.97929665, 121.10559133 12.97930011, 121.10120371 12.98675929)))"
"1",1,959,959,510827.545630755135790,1435416.728244151687250,512732.801519080938306,1433766.728244151687250,"MultiPolygon (((121.10119812 12.97184416, 121.10559133 12.97930011, 121.11437217 12.97929665, 121.11875927 12.97183724, 121.11436579 12.96438151, 121.10558548 12.96438497, 121.10119812 12.97184416)))"
"1",1,960,960,510827.545630755135790,1433766.728244151687250,512732.801519080938306,1432116.728244151687250,"MultiPolygon (((121.10119253 12.95692901, 121.10558548 12.96438497, 121.11436579 12.96438151, 121.11875263 12.9569221, 121.11435943 12.94946636, 121.10557964 12.94946981, 121.10119253 12.95692901)))"
"1",1,961,961,510827.545630755135790,1432116.728244151687250,512732.801519080938306,1430466.728244151687250,"MultiPolygon (((121.10118696 12.94201385, 121.10557964 12.94946981, 121.11435943 12.94946636, 121.11874601 12.94200694, 121.11435307 12.93455119, 121.10557381 12.93455464, 121.10118696 12.94201385)))"
"1",1,962,962,510827.545630755135790,1430466.728244151687250,512732.801519080938306,1428816.728244151687250,"MultiPolygon (((121.10118139 12.92709866, 121.10557381 12.93455464, 121.11435307 12.93455119, 121.1187394 12.92709177, 121.11434672 12.91963601, 121.10556798 12.91963945, 121.10118139 12.92709866)))"
"1",1,963,963,510827.545630755135790,1428816.728244151687250,512732.801519080938306,1427166.728244151687250,"MultiPolygon (((121.10117582 12.91218346, 121.10556798 12.91963945, 121.11434672 12.91963601, 121.1187328 12.91217658, 121.11434038 12.90472081, 121.10556216 12.90472425, 121.10117582 12.91218346)))"
"1",1,964,964,510827.545630755135790,1427166.728244151687250,512732.801519080938306,1425516.728244151687250,"MultiPolygon (((121.10117027 12.89726825, 121.10556216 12.90472425, 121.11434038 12.90472081, 121.1187262 12.89726137, 121.11433405 12.88980559, 121.10555635 12.88980902, 121.10117027 12.89726825)))"
"1",1,965,965,510827.545630755135790,1425516.728244151687250,512732.801519080938306,1423866.728244151687250,"MultiPolygon (((121.10116472 12.88235301, 121.10555635 12.88980902, 121.11433405 12.88980559, 121.11871961 12.88234614, 121.11432773 12.87489035, 121.10555054 12.87489378, 121.10116472 12.88235301)))"
"1",1,966,966,510827.545630755135790,1423866.728244151687250,512732.801519080938306,1422216.728244151687250,"MultiPolygon (((121.10115918 12.86743776, 121.10555054 12.87489378, 121.11432773 12.87489035, 121.11871303 12.8674309, 121.11432142 12.8599751, 121.10554475 12.85997853, 121.10115918 12.86743776)))"
"1",1,967,967,510827.545630755135790,1422216.728244151687250,512732.801519080938306,1420566.728244151687250,"MultiPolygon (((121.10115365 12.85252249, 121.10554475 12.85997853, 121.11432142 12.8599751, 121.11870647 12.85251564, 121.11431511 12.84505983, 121.10553896 12.84506325, 121.10115365 12.85252249)))"
"1",1,969,969,510827.545630755135790,1418916.728244151687250,512732.801519080938306,1417266.728244151687250,"MultiPolygon (((121.10114261 12.82269191, 121.10553318 12.83014796, 121.11430881 12.83014454, 121.11869335 12.82268508, 121.11430252 12.81522924, 121.10552741 12.81523265, 121.10114261 12.82269191)))"
"1",1,970,970,510827.545630755135790,1417266.728244151687250,512732.801519080938306,1415616.728244151687250,"MultiPolygon (((121.10113709 12.80777659, 121.10552741 12.81523265, 121.11430252 12.81522924, 121.11868681 12.80776977, 121.11429624 12.80031392, 121.10552164 12.80031733, 121.10113709 12.80777659)))"
"1",1,971,971,510827.545630755135790,1415616.728244151687250,512732.801519080938306,1413966.728244151687250,"MultiPolygon (((121.10113159 12.79286126, 121.10552164 12.80031733, 121.11429624 12.80031392, 121.11868028 12.79285444, 121.11428997 12.78539858, 121.10551589 12.78540199, 121.10113159 12.79286126)))"
"1",1,973,973,510827.545630755135790,1412316.728244151687250,512732.801519080938306,1410666.728244151687250,"MultiPolygon (((121.10112061 12.76303054, 121.10551014 12.77048663, 121.11428371 12.77048323, 121.11866723 12.76302374, 121.11427745 12.75556786, 121.1055044 12.75557126, 121.10112061 12.76303054)))"
"1",1,974,974,510827.545630755135790,1410666.728244151687250,512732.801519080938306,1409016.728244151687250,"MultiPolygon (((121.10111513 12.74811515, 121.1055044 12.75557126, 121.11427745 12.75556786, 121.11866072 12.74810836, 121.1142712 12.74065247, 121.10549866 12.74065587, 121.10111513 12.74811515)))"
"1",1,975,975,510827.545630755135790,1409016.728244151687250,512732.801519080938306,1407366.728244151687250,"MultiPolygon (((121.10110965 12.73319975, 121.10549866 12.74065587, 121.1142712 12.74065247, 121.11865423 12.73319297, 121.11426497 12.72573707, 121.10549294 12.72574046, 121.10110965 12.73319975)))"
"1",1,976,976,510827.545630755135790,1407366.728244151687250,512732.801519080938306,1405716.728244151687250,"MultiPolygon (((121.10110419 12.71828433, 121.10549294 12.72574046, 121.11426497 12.72573707, 121.11864773 12.71827756, 121.11425874 12.71082165, 121.10548722 12.71082503, 121.10110419 12.71828433)))"
"1",1,977,977,510827.545630755135790,1405716.728244151687250,512732.801519080938306,1404066.728244151687250,"MultiPolygon (((121.10109873 12.7033689, 121.10548722 12.71082503, 121.11425874 12.71082165, 121.11864125 12.70336213, 121.11425251 12.69590621, 121.10548151 12.69590959, 121.10109873 12.7033689)))"
"1",1,978,978,510827.545630755135790,1404066.728244151687250,512732.801519080938306,1402416.728244151687250,"MultiPolygon (((121.10109328 12.68845345, 121.10548151 12.69590959, 121.11425251 12.69590621, 121.11863478 12.68844669, 121.1142463 12.68099076, 121.10547581 12.68099414, 121.10109328 12.68845345)))"
"1",1,989,989,512256.487546999473125,1444491.728244151687250,514161.743435325217433,1442841.728244151687250,"MultiPolygon (((121.11440416 13.05387206, 121.11879923 13.06132772, 121.12758296 13.06132379, 121.13197108 13.0538642, 121.12757574 13.04640876, 121.11879255 13.04641269, 121.11440416 13.05387206)))"
"1",1,990,990,512256.487546999473125,1442841.728244151687250,514161.743435325217433,1441191.728244151920080,"MultiPolygon (((121.11439775 13.03895701, 121.11879255 13.04641269, 121.12757574 13.04640876, 121.13196361 13.03894916, 121.12756854 13.03149371, 121.11878588 13.03149763, 121.11439775 13.03895701)))"
